"ccode","year","revstate","fatality","hostlev"
"sin",1840,0,0,0
"sin",1841,0,0,0
"sin",1842,0,0,0
"sin",1843,0,0,0
"sin",1844,0,0,0
"sin",1845,0,0,0
"sin",1846,0,0,0
"sin",1847,0,0,0
"sin",1848,0,0,0
"sin",1849,0,0,0
"sin",1850,0,0,0
"sin",1851,0,0,0
"sin",1852,0,0,0
"sin",1853,0,0,0
"sin",1854,0,0,0
"sin",1855,0,0,0
"sin",1856,0,0,0
"sin",1857,0,0,0
"sin",1858,0,0,0
"sin",1859,0,0,0
"sin",1860,0,0,0
"sin",1861,0,0,0
"sin",1862,0,0,0
"sin",1863,0,0,0
"sin",1864,0,0,0
"sin",1865,0,0,0
"sin",1866,0,0,0
"sin",1867,0,0,0
"sin",1868,0,0,0
"sin",1869,0,0,0
"sin",1870,0,0,0
"sin",1871,0,0,0
"sin",1872,0,0,0
"sin",1873,0,0,0
"sin",1874,0,0,0
"sin",1875,0,0,0
"sin",1876,0,0,0
"sin",1877,0,0,0
"sin",1878,0,0,0
"sin",1879,0,0,0
"sin",1880,0,0,0
"sin",1881,0,0,0
"sin",1882,0,0,0
"sin",1883,0,0,0
"sin",1884,0,0,0
"sin",1885,0,0,0
"sin",1886,0,0,0
"sin",1887,0,0,0
"sin",1888,0,0,0
"sin",1889,0,0,0
"sin",1890,0,0,0
"sin",1891,0,0,0
"sin",1892,0,0,0
"sin",1893,0,0,0
"sin",1894,0,0,0
"sin",1895,0,0,0
"sin",1896,0,0,0
"sin",1897,0,0,0
"sin",1898,0,0,0
"sin",1899,0,0,0
"sin",1900,0,0,0
"sin",1901,0,0,0
"sin",1902,0,0,0
"sin",1903,0,0,0
"sin",1904,0,0,0
"sin",1905,0,0,0
"sin",1906,0,0,0
"sin",1907,0,0,0
"sin",1908,0,0,0
"sin",1909,0,0,0
"sin",1910,0,0,0
"sin",1911,0,0,0
"sin",1912,0,0,0
"sin",1913,0,0,0
"sin",1914,0,0,0
"sin",1915,0,0,0
"sin",1916,0,0,0
"sin",1917,0,0,0
"sin",1918,0,0,0
"sin",1919,0,0,0
"sin",1920,0,0,0
"sin",1921,0,0,0
"sin",1922,0,0,0
"sin",1923,0,0,0
"sin",1924,0,0,0
"sin",1925,0,0,0
"sin",1926,0,0,0
"sin",1927,0,0,0
"sin",1928,0,0,0
"sin",1929,0,0,0
"sin",1930,0,0,0
"sin",1931,0,0,0
"sin",1932,0,0,0
"sin",1933,0,0,0
"sin",1934,0,0,0
"sin",1935,0,0,0
"sin",1936,0,0,0
"sin",1937,0,0,0
"sin",1938,0,0,0
"sin",1939,0,0,0
"sin",1940,0,0,0
"sin",1941,0,0,0
"sin",1942,0,0,0
"sin",1943,0,0,0
"sin",1944,0,0,0
"sin",1945,0,0,0
"sin",1946,0,0,0
"sin",1947,0,0,0
"sin",1948,0,0,0
"sin",1949,0,0,0
"sin",1950,0,0,0
"sin",1951,0,0,0
"sin",1952,0,0,0
"sin",1953,0,0,0
"sin",1954,0,0,0
"sin",1955,0,0,0
"sin",1956,0,0,0
"sin",1957,0,0,0
"sin",1958,0,0,0
"sin",1959,0,0,0
"sin",1960,0,0,0
"sin",1961,0,0,0
"sin",1962,0,0,0
"sin",1963,0,0,0
"sin",1964,0,0,0
"sin",1965,0,0,0
"sin",1966,0,0,0
"sin",1967,0,0,0
"sin",1968,0,0,0
"sin",1969,0,0,0
"sin",1970,0,0,0
"sin",1971,0,0,0
"sin",1972,0,0,0
"sin",1973,0,0,0
"sin",1974,0,0,0
"sin",1975,0,0,0
"sin",1976,0,0,0
"sin",1977,0,0,0
"sin",1978,0,0,0
"sin",1979,0,0,0
"sin",1980,0,0,0
"sin",1981,0,0,0
"sin",1982,0,0,0
"sin",1983,0,0,0
"sin",1984,0,0,0
"sin",1985,0,0,0
"sin",1986,0,0,0
"sin",1987,0,0,1
"sin",1988,0,0,1
"sin",1989,0,0,0
"sin",1990,0,0,0
"sin",1991,0,0,0
"sin",1992,1,0,1
"sin",1993,0,0,0
"sin",1994,0,0,0
"sin",1995,0,0,0
"sin",1996,0,0,0
"sin",1997,0,0,0
"sin",1998,0,0,0
"sin",1999,0,0,0
"sin",2000,0,0,0
"sin",2001,0,0,0
"sin",2002,0,0,0
"sin",2003,0,0,1
"sin",2004,0,0,0
"sin",2005,0,0,0
"sin",2006,0,0,0
"sin",2007,0,0,0
"sin",2008,0,0,0
"sin",2009,0,0,0
"sin",2010,0,0,0
"sin",2011,0,0,0
"sin",2012,0,0,0
"sin",2013,0,0,0
"sin",2014,0,0,0
"slo",1816,0,0,0
"slo",1817,0,0,0
"slo",1818,0,0,0
"slo",1819,0,0,0
"slo",1820,0,0,0
"slo",1821,0,0,0
"slo",1822,0,0,0
"slo",1823,0,0,0
"slo",1824,0,0,0
"slo",1825,0,0,0
"slo",1826,0,0,0
"slo",1827,0,0,0
"slo",1828,0,0,0
"slo",1829,0,0,0
"slo",1830,0,0,0
"slo",1831,0,0,0
"slo",1832,0,0,0
"slo",1833,0,0,0
"slo",1834,0,0,0
"slo",1835,0,0,0
"slo",1836,0,0,0
"slo",1837,0,0,0
"slo",1838,0,0,0
"slo",1839,0,0,0
"slo",1840,0,0,0
"slo",1841,0,0,0
"slo",1842,0,0,0
"slo",1843,0,0,0
"slo",1844,0,0,0
"slo",1845,0,0,0
"slo",1846,0,0,0
"slo",1847,0,0,0
"slo",1848,0,0,0
"slo",1849,0,0,0
"slo",1850,0,0,0
"slo",1851,0,0,0
"slo",1852,0,0,0
"slo",1853,0,0,0
"slo",1854,0,0,0
"slo",1855,0,0,0
"slo",1856,0,0,0
"slo",1857,0,0,0
"slo",1858,0,0,0
"slo",1859,0,0,0
"slo",1860,0,0,0
"slo",1861,0,0,0
"slo",1862,0,0,0
"slo",1863,0,0,0
"slo",1864,0,0,0
"slo",1865,0,0,0
"slo",1866,0,0,0
"slo",1867,0,0,0
"slo",1868,0,0,0
"slo",1869,0,0,0
"slo",1870,0,0,0
"slo",1871,0,0,0
"slo",1872,0,0,0
"slo",1873,0,0,0
"slo",1874,0,0,0
"slo",1875,0,0,0
"slo",1876,0,0,0
"slo",1877,0,0,0
"slo",1878,0,0,0
"slo",1879,0,0,0
"slo",1880,0,0,0
"slo",1881,0,0,0
"slo",1882,0,0,0
"slo",1883,0,0,0
"slo",1884,0,0,0
"slo",1885,0,0,0
"slo",1886,0,0,0
"slo",1887,0,0,0
"slo",1888,0,0,0
"slo",1889,0,0,0
"slo",1890,0,0,0
"slo",1891,0,0,0
"slo",1892,0,0,0
"slo",1893,0,0,0
"slo",1894,0,0,0
"slo",1895,0,0,0
"slo",1896,0,0,0
"slo",1897,0,0,0
"slo",1898,0,0,0
"slo",1899,0,0,0
"slo",1900,0,0,0
"slo",1901,0,0,0
"slo",1902,0,0,0
"slo",1903,0,0,0
"slo",1904,0,0,0
"slo",1905,0,0,0
"slo",1906,0,0,0
"slo",1907,0,0,0
"slo",1908,0,0,0
"slo",1909,0,0,0
"slo",1910,0,0,0
"slo",1911,0,0,0
"slo",1912,0,0,0
"slo",1913,0,0,0
"slo",1914,0,0,0
"slo",1915,0,0,0
"slo",1916,0,0,0
"slo",1917,0,0,0
"slo",1918,0,0,0
"slo",1919,0,0,0
"slo",1920,0,0,0
"slo",1921,0,0,0
"slo",1922,0,0,0
"slo",1923,0,0,0
"slo",1924,0,0,0
"slo",1925,0,0,0
"slo",1926,0,0,0
"slo",1927,0,0,0
"slo",1928,0,0,0
"slo",1929,0,0,0
"slo",1930,0,0,0
"slo",1931,0,0,0
"slo",1932,0,0,0
"slo",1933,0,0,0
"slo",1934,0,0,0
"slo",1935,0,0,0
"slo",1936,0,0,0
"slo",1937,0,0,0
"slo",1938,0,0,0
"slo",1939,0,0,0
"slo",1940,0,0,0
"slo",1941,0,0,0
"slo",1942,0,0,0
"slo",1943,0,0,0
"slo",1944,0,0,0
"slo",1945,0,0,0
"slo",1946,0,0,0
"slo",1947,0,0,0
"slo",1948,0,0,0
"slo",1949,0,0,0
"slo",1950,0,0,0
"slo",1951,0,0,0
"slo",1952,0,0,0
"slo",1953,0,0,0
"slo",1954,0,0,0
"slo",1955,0,0,0
"slo",1956,0,0,0
"slo",1957,0,0,0
"slo",1958,0,0,0
"slo",1959,0,0,0
"slo",1960,0,0,0
"slo",1961,0,0,0
"slo",1962,0,0,0
"slo",1963,0,0,0
"slo",1964,0,0,0
"slo",1965,0,0,0
"slo",1966,0,0,0
"slo",1967,0,0,0
"slo",1968,0,0,0
"slo",1969,0,0,0
"slo",1970,0,0,0
"slo",1971,0,0,0
"slo",1972,0,0,0
"slo",1973,0,0,0
"slo",1974,0,0,0
"slo",1975,0,0,0
"slo",1976,0,0,0
"slo",1977,0,0,0
"slo",1978,0,0,0
"slo",1979,0,0,0
"slo",1980,0,0,0
"slo",1981,0,0,0
"slo",1982,0,0,0
"slo",1983,0,0,0
"slo",1984,0,0,0
"slo",1985,0,0,0
"slo",1986,0,0,0
"slo",1987,0,0,0
"slo",1988,0,0,0
"slo",1989,0,0,0
"slo",1990,0,0,0
"slo",1991,0,0,0
"slo",1992,0,0,0
"slo",1993,0,0,0
"slo",1994,0,0,0
"slo",1995,0,0,0
"slo",1996,0,0,0
"slo",1997,0,0,0
"slo",1998,0,0,0
"slo",1999,0,0,0
"slo",2000,0,0,1
"slo",2001,0,0,0
"slo",2002,0,0,0
"slo",2003,0,0,0
"slo",2004,0,0,0
"slo",2005,0,0,0
"slo",2006,0,0,0
"slo",2007,0,0,0
"slo",2008,0,0,0
"slo",2009,0,0,0
"slo",2010,0,0,0
"slo",2011,1,0,2
"slo",2012,0,0,0
"slo",2013,0,0,0
"slo",2014,0,0,0
"slu",1816,0,0,0
"slu",1817,0,0,0
"slu",1818,0,0,0
"slu",1819,0,0,0
"slu",1820,0,0,0
"slu",1821,0,0,0
"slu",1822,0,0,0
"slu",1823,0,0,0
"slu",1824,0,0,0
"slu",1825,0,0,0
"slu",1826,0,0,0
"slu",1827,0,0,0
"slu",1828,0,0,0
"slu",1829,0,0,0
"slu",1830,0,0,0
"slu",1831,0,0,0
"slu",1832,0,0,0
"slu",1833,0,0,0
"slu",1834,0,0,0
"slu",1835,0,0,0
"slu",1836,0,0,0
"slu",1837,0,0,0
"slu",1838,0,0,0
"slu",1839,0,0,0
"slu",1840,0,0,0
"slu",1841,0,0,0
"slu",1842,0,0,0
"slu",1843,0,0,0
"slu",1844,0,0,0
"slu",1845,0,0,0
"slu",1846,0,0,0
"slu",1847,0,0,0
"slu",1848,0,0,0
"slu",1849,0,0,0
"slu",1850,0,0,0
"slu",1851,0,0,0
"slu",1852,0,0,0
"slu",1853,0,0,0
"slu",1854,0,0,0
"slu",1855,0,0,0
"slu",1856,0,0,0
"slu",1857,0,0,0
"slu",1858,0,0,0
"slu",1859,0,0,0
"slu",1860,0,0,0
"slu",1861,0,0,0
"slu",1862,0,0,0
"slu",1863,0,0,0
"slu",1864,0,0,0
"slu",1865,0,0,0
"slu",1866,0,0,0
"slu",1867,0,0,0
"slu",1868,0,0,0
"slu",1869,0,0,0
"slu",1870,0,0,0
"slu",1871,0,0,0
"slu",1872,0,0,0
"slu",1873,0,0,0
"slu",1874,0,0,0
"slu",1875,0,0,0
"slu",1876,0,0,0
"slu",1877,0,0,0
"slu",1878,0,0,0
"slu",1879,0,0,0
"slu",1880,0,0,0
"slu",1881,0,0,0
"slu",1882,0,0,0
"slu",1883,0,0,0
"slu",1884,0,0,0
"slu",1885,0,0,0
"slu",1886,0,0,0
"slu",1887,0,0,0
"slu",1888,0,0,0
"slu",1889,0,0,0
"slu",1890,0,0,0
"slu",1891,0,0,0
"slu",1892,0,0,0
"slu",1893,0,0,0
"slu",1894,0,0,0
"slu",1895,0,0,0
"slu",1896,0,0,0
"slu",1897,0,0,0
"slu",1898,0,0,0
"slu",1899,0,0,0
"slu",1900,0,0,0
"slu",1901,0,0,0
"slu",1902,0,0,0
"slu",1903,0,0,0
"slu",1904,0,0,0
"slu",1905,0,0,0
"slu",1906,0,0,0
"slu",1907,0,0,0
"slu",1908,0,0,0
"slu",1909,0,0,0
"slu",1910,0,0,0
"slu",1911,0,0,0
"slu",1912,0,0,0
"slu",1913,0,0,0
"slu",1914,0,0,0
"slu",1915,0,0,0
"slu",1916,0,0,0
"slu",1917,0,0,0
"slu",1918,0,0,0
"slu",1919,0,0,0
"slu",1920,0,0,0
"slu",1921,0,0,0
"slu",1922,0,0,0
"slu",1923,0,0,0
"slu",1924,0,0,0
"slu",1925,0,0,0
"slu",1926,0,0,0
"slu",1927,0,0,0
"slu",1928,0,0,0
"slu",1929,0,0,0
"slu",1930,0,0,0
"slu",1931,0,0,0
"slu",1932,0,0,0
"slu",1933,0,0,0
"slu",1934,0,0,0
"slu",1935,0,0,0
"slu",1936,0,0,0
"slu",1937,0,0,0
"slu",1938,0,0,0
"slu",1939,0,0,0
"slu",1940,0,0,0
"slu",1941,0,0,0
"slu",1942,0,0,0
"slu",1943,0,0,0
"slu",1944,0,0,0
"slu",1945,0,0,0
"slu",1946,0,0,0
"slu",1947,0,0,0
"slu",1948,0,0,0
"slu",1949,0,0,0
"slu",1950,0,0,0
"slu",1951,0,0,0
"slu",1952,0,0,0
"slu",1953,0,0,0
"slu",1954,0,0,0
"slu",1955,0,0,0
"slu",1956,0,0,0
"slu",1957,0,0,0
"slu",1958,0,0,0
"slu",1959,0,0,0
"slu",1960,0,0,0
"slu",1961,0,0,0
"slu",1962,0,0,0
"slu",1963,0,0,0
"slu",1964,0,0,0
"slu",1965,0,0,0
"slu",1966,0,0,0
"slu",1967,0,0,0
"slu",1968,0,0,0
"slu",1969,0,0,0
"slu",1970,0,0,0
"slu",1971,0,0,0
"slu",1972,0,0,0
"slu",1973,0,0,0
"slu",1974,0,0,0
"slu",1975,0,0,0
"slu",1976,0,0,0
"slu",1977,0,0,0
"slu",1978,0,0,0
"slu",1979,0,0,0
"slu",1980,0,0,0
"slu",1981,0,0,0
"slu",1982,0,0,0
"slu",1983,0,0,4
"slu",1984,0,0,0
"slu",1985,0,0,0
"slu",1986,0,0,0
"slu",1987,0,0,0
"slu",1988,0,0,0
"slu",1989,0,0,0
"slu",1990,0,0,0
"slu",1991,0,0,0
"slu",1992,0,0,0
"slu",1993,0,0,0
"slu",1994,0,0,0
"slu",1995,0,0,0
"slu",1996,0,0,0
"slu",1997,0,0,0
"slu",1998,0,0,0
"slu",1999,0,0,0
"slu",2000,0,0,0
"slu",2001,0,0,0
"slu",2002,0,0,0
"slu",2003,0,0,0
"slu",2004,0,0,0
"slu",2005,0,0,0
"slu",2006,0,0,0
"slu",2007,0,0,0
"slu",2008,0,0,0
"slu",2009,0,0,0
"slu",2010,0,0,0
"slu",2011,0,0,0
"slu",2012,0,0,0
"slu",2013,0,0,0
"slu",2014,0,0,0
"slv",1816,0,0,0
"slv",1817,0,0,0
"slv",1818,0,0,0
"slv",1819,0,0,0
"slv",1820,0,0,0
"slv",1821,0,0,0
"slv",1822,0,0,0
"slv",1823,0,0,0
"slv",1824,0,0,0
"slv",1825,0,0,0
"slv",1826,0,0,0
"slv",1827,0,0,0
"slv",1828,0,0,0
"slv",1829,0,0,0
"slv",1830,0,0,0
"slv",1831,0,0,0
"slv",1832,0,0,0
"slv",1833,0,0,0
"slv",1834,0,0,0
"slv",1835,0,0,0
"slv",1836,0,0,0
"slv",1837,0,0,0
"slv",1838,0,0,0
"slv",1839,0,0,0
"slv",1840,0,0,0
"slv",1841,0,0,0
"slv",1842,0,0,0
"slv",1843,0,0,0
"slv",1844,0,0,0
"slv",1845,0,0,0
"slv",1846,0,0,0
"slv",1847,0,0,0
"slv",1848,0,0,0
"slv",1849,0,0,0
"slv",1850,0,0,0
"slv",1851,0,0,0
"slv",1852,0,0,0
"slv",1853,0,0,0
"slv",1854,0,0,0
"slv",1855,0,0,0
"slv",1856,0,0,0
"slv",1857,0,0,0
"slv",1858,0,0,0
"slv",1859,0,0,0
"slv",1860,0,0,0
"slv",1861,0,0,0
"slv",1862,0,0,0
"slv",1863,0,0,0
"slv",1864,0,0,0
"slv",1865,0,0,0
"slv",1866,0,0,0
"slv",1867,0,0,0
"slv",1868,0,0,0
"slv",1869,0,0,0
"slv",1870,0,0,0
"slv",1871,0,0,0
"slv",1872,0,0,0
"slv",1873,0,0,0
"slv",1874,0,0,0
"slv",1875,0,0,0
"slv",1876,0,0,0
"slv",1877,0,0,0
"slv",1878,0,0,0
"slv",1879,0,0,0
"slv",1880,0,0,0
"slv",1881,0,0,0
"slv",1882,0,0,0
"slv",1883,0,0,0
"slv",1884,0,0,0
"slv",1885,0,0,0
"slv",1886,0,0,0
"slv",1887,0,0,0
"slv",1888,0,0,0
"slv",1889,0,0,0
"slv",1890,0,0,0
"slv",1891,0,0,0
"slv",1892,0,0,0
"slv",1893,0,0,0
"slv",1894,0,0,0
"slv",1895,0,0,0
"slv",1896,0,0,0
"slv",1897,0,0,0
"slv",1898,0,0,0
"slv",1899,0,0,0
"slv",1900,0,0,0
"slv",1901,0,0,0
"slv",1902,0,0,0
"slv",1903,0,0,0
"slv",1904,0,0,0
"slv",1905,0,0,0
"slv",1906,0,0,0
"slv",1907,0,0,0
"slv",1908,0,0,0
"slv",1909,0,0,0
"slv",1910,0,0,0
"slv",1911,0,0,0
"slv",1912,0,0,0
"slv",1913,0,0,0
"slv",1914,0,0,0
"slv",1915,0,0,0
"slv",1916,0,0,0
"slv",1917,0,0,0
"slv",1918,0,0,0
"slv",1919,0,0,0
"slv",1920,0,0,0
"slv",1921,0,0,0
"slv",1922,0,0,0
"slv",1923,0,0,0
"slv",1924,0,0,0
"slv",1925,0,0,0
"slv",1926,0,0,0
"slv",1927,0,0,0
"slv",1928,0,0,0
"slv",1929,0,0,0
"slv",1930,0,0,0
"slv",1931,0,0,0
"slv",1932,0,0,0
"slv",1933,0,0,0
"slv",1934,0,0,0
"slv",1935,0,0,0
"slv",1936,0,0,0
"slv",1937,0,0,0
"slv",1938,0,0,0
"slv",1939,0,0,0
"slv",1940,0,0,0
"slv",1941,0,0,0
"slv",1942,0,0,0
"slv",1943,0,0,0
"slv",1944,0,0,0
"slv",1945,0,0,0
"slv",1946,0,0,0
"slv",1947,0,0,0
"slv",1948,0,0,0
"slv",1949,0,0,0
"slv",1950,0,0,0
"slv",1951,0,0,0
"slv",1952,0,0,0
"slv",1953,0,0,0
"slv",1954,0,0,0
"slv",1955,0,0,0
"slv",1956,0,0,0
"slv",1957,0,0,0
"slv",1958,0,0,0
"slv",1959,0,0,0
"slv",1960,0,0,0
"slv",1961,0,0,0
"slv",1962,0,0,0
"slv",1963,0,0,0
"slv",1964,0,0,0
"slv",1965,0,0,0
"slv",1966,0,0,0
"slv",1967,0,0,0
"slv",1968,0,0,0
"slv",1969,0,0,0
"slv",1970,0,0,0
"slv",1971,0,0,0
"slv",1972,0,0,0
"slv",1973,0,0,0
"slv",1974,0,0,0
"slv",1975,0,0,0
"slv",1976,0,0,0
"slv",1977,0,0,0
"slv",1978,0,0,0
"slv",1979,0,0,0
"slv",1980,0,0,0
"slv",1981,0,0,0
"slv",1982,0,0,0
"slv",1983,0,0,0
"slv",1984,0,0,0
"slv",1985,0,0,0
"slv",1986,0,0,0
"slv",1987,0,0,0
"slv",1988,0,0,0
"slv",1989,0,0,0
"slv",1990,0,0,0
"slv",1991,0,0,0
"slv",1992,0,0,0
"slv",1993,0,0,0
"slv",1994,0,0,0
"slv",1995,0,0,0
"slv",1996,0,0,0
"slv",1997,0,0,0
"slv",1998,0,0,0
"slv",1999,0,0,0
"slv",2000,0,0,1
"slv",2001,0,0,0
"slv",2002,0,0,1
"slv",2003,0,0,0
"slv",2004,0,0,0
"slv",2005,0,0,0
"slv",2006,0,0,0
"slv",2007,0,0,0
"slv",2008,0,0,0
"slv",2009,0,0,0
"slv",2010,0,0,0
"slv",2011,1,0,2
"slv",2012,0,0,0
"slv",2013,0,0,0
"slv",2014,0,0,0
"sol",1816,0,0,0
"sol",1817,0,0,0
"sol",1818,0,0,0
"sol",1819,0,0,0
"sol",1820,0,0,0
"sol",1821,0,0,0
"sol",1822,0,0,0
"sol",1823,0,0,0
"sol",1824,0,0,0
"sol",1825,0,0,0
"sol",1826,0,0,0
"sol",1827,0,0,0
"sol",1828,0,0,0
"sol",1829,0,0,0
"sol",1830,0,0,0
"sol",1831,0,0,0
"sol",1832,0,0,0
"sol",1833,0,0,0
"sol",1834,0,0,0
"sol",1835,0,0,0
"sol",1836,0,0,0
"sol",1837,0,0,0
"sol",1838,0,0,0
"sol",1839,0,0,0
"sol",1840,0,0,0
"sol",1841,0,0,0
"sol",1842,0,0,0
"sol",1843,0,0,0
"sol",1844,0,0,0
"sol",1845,0,0,0
"sol",1846,0,0,0
"sol",1847,0,0,0
"sol",1848,0,0,0
"sol",1849,0,0,0
"sol",1850,0,0,0
"sol",1851,0,0,0
"sol",1852,0,0,0
"sol",1853,0,0,0
"sol",1854,0,0,0
"sol",1855,0,0,0
"sol",1856,0,0,0
"sol",1857,0,0,0
"sol",1858,0,0,0
"sol",1859,0,0,0
"sol",1860,0,0,0
"sol",1861,0,0,0
"sol",1862,0,0,0
"sol",1863,0,0,0
"sol",1864,0,0,0
"sol",1865,0,0,0
"sol",1866,0,0,0
"sol",1867,0,0,0
"sol",1868,0,0,0
"sol",1869,0,0,0
"sol",1870,0,0,0
"sol",1871,0,0,0
"sol",1872,0,0,0
"sol",1873,0,0,0
"sol",1874,0,0,0
"sol",1875,0,0,0
"sol",1876,0,0,0
"sol",1877,0,0,0
"sol",1878,0,0,0
"sol",1879,0,0,0
"sol",1880,0,0,0
"sol",1881,0,0,0
"sol",1882,0,0,0
"sol",1883,0,0,0
"sol",1884,0,0,0
"sol",1885,0,0,0
"sol",1886,0,0,0
"sol",1887,0,0,0
"sol",1888,0,0,0
"sol",1889,0,0,0
"sol",1890,0,0,0
"sol",1891,0,0,0
"sol",1892,0,0,0
"sol",1893,0,0,0
"sol",1894,0,0,0
"sol",1895,0,0,0
"sol",1896,0,0,0
"sol",1897,0,0,0
"sol",1898,0,0,0
"sol",1899,0,0,0
"sol",1900,0,0,0
"sol",1901,0,0,0
"sol",1902,0,0,0
"sol",1903,0,0,0
"sol",1904,0,0,0
"sol",1905,0,0,0
"sol",1906,0,0,0
"sol",1907,0,0,0
"sol",1908,0,0,0
"sol",1909,0,0,0
"sol",1910,0,0,0
"sol",1911,0,0,0
"sol",1912,0,0,0
"sol",1913,0,0,0
"sol",1914,0,0,0
"sol",1915,0,0,0
"sol",1916,0,0,0
"sol",1917,0,0,0
"sol",1918,0,0,0
"sol",1919,0,0,0
"sol",1920,0,0,0
"sol",1921,0,0,0
"sol",1922,0,0,0
"sol",1923,0,0,0
"sol",1924,0,0,0
"sol",1925,0,0,0
"sol",1926,0,0,0
"sol",1927,0,0,0
"sol",1928,0,0,0
"sol",1929,0,0,0
"sol",1930,0,0,0
"sol",1931,0,0,0
"sol",1932,0,0,0
"sol",1933,0,0,0
"sol",1934,0,0,0
"sol",1935,0,0,0
"sol",1936,0,0,0
"sol",1937,0,0,0
"sol",1938,0,0,0
"sol",1939,0,0,0
"sol",1940,0,0,0
"sol",1941,0,0,0
"sol",1942,0,0,0
"sol",1943,0,0,0
"sol",1944,0,0,0
"sol",1945,0,0,0
"sol",1946,0,0,0
"sol",1947,0,0,0
"sol",1948,0,0,0
"sol",1949,0,0,0
"sol",1950,0,0,0
"sol",1951,0,0,0
"sol",1952,0,0,0
"sol",1953,0,0,0
"sol",1954,0,0,0
"sol",1955,0,0,0
"sol",1956,0,0,0
"sol",1957,0,0,0
"sol",1958,0,0,0
"sol",1959,0,0,0
"sol",1960,0,0,0
"sol",1961,0,0,0
"sol",1962,0,0,0
"sol",1963,0,0,0
"sol",1964,0,0,0
"sol",1965,0,0,0
"sol",1966,0,0,0
"sol",1967,0,0,0
"sol",1968,0,0,0
"sol",1969,0,0,0
"sol",1970,0,0,0
"sol",1971,0,0,0
"sol",1972,0,0,0
"sol",1973,0,0,0
"sol",1974,0,0,0
"sol",1975,0,0,0
"sol",1976,0,0,0
"sol",1977,0,0,0
"sol",1978,0,0,0
"sol",1979,0,0,0
"sol",1980,0,0,0
"sol",1981,0,0,0
"sol",1982,0,0,0
"sol",1983,0,0,0
"sol",1984,0,0,0
"sol",1985,0,0,0
"sol",1986,0,0,0
"sol",1987,0,0,0
"sol",1988,0,0,0
"sol",1989,0,0,0
"sol",1990,0,0,0
"sol",1991,0,0,0
"sol",1992,0,0,0
"sol",1993,0,0,0
"sol",1994,0,0,0
"sol",1995,0,0,0
"sol",1996,1,0,4
"sol",1997,0,0,0
"sol",1998,0,0,0
"sol",1999,0,0,0
"sol",2000,0,0,0
"sol",2001,0,0,0
"sol",2002,0,0,0
"sol",2003,0,0,0
"sol",2004,0,0,0
"sol",2005,0,0,0
"sol",2006,0,0,0
"sol",2007,0,0,0
"sol",2008,0,0,0
"sol",2009,0,0,0
"sol",2010,0,0,0
"sol",2011,0,0,0
"sol",2012,0,0,0
"sol",2013,0,0,0
"sol",2014,0,0,0
"som",1816,0,0,0
"som",1817,0,0,0
"som",1818,0,0,0
"som",1819,0,0,0
"som",1820,0,0,0
"som",1821,0,0,0
"som",1822,0,0,0
"som",1823,0,0,0
"som",1824,0,0,0
"som",1825,0,0,0
"som",1826,0,0,0
"som",1827,0,0,0
"som",1828,0,0,0
"som",1829,0,0,0
"som",1830,0,0,0
"som",1831,0,0,0
"som",1832,0,0,0
"som",1833,0,0,0
"som",1834,0,0,0
"som",1835,0,0,0
"som",1836,0,0,0
"som",1837,0,0,0
"som",1838,0,0,0
"som",1839,0,0,0
"som",1840,0,0,0
"som",1841,0,0,0
"som",1842,0,0,0
"som",1843,0,0,0
"som",1844,0,0,0
"som",1845,0,0,0
"som",1846,0,0,0
"som",1847,0,0,0
"som",1848,0,0,0
"som",1849,0,0,0
"som",1850,0,0,0
"som",1851,0,0,0
"som",1852,0,0,0
"som",1853,0,0,0
"som",1854,0,0,0
"som",1855,0,0,0
"som",1856,0,0,0
"som",1857,0,0,0
"som",1858,0,0,0
"som",1859,0,0,0
"som",1860,0,0,0
"som",1861,0,0,0
"som",1862,0,0,0
"som",1863,0,0,0
"som",1864,0,0,0
"som",1865,0,0,0
"som",1866,0,0,0
"som",1867,0,0,0
"som",1868,0,0,0
"som",1869,0,0,0
"som",1870,0,0,0
"som",1871,0,0,0
"som",1872,0,0,0
"som",1873,0,0,0
"som",1874,0,0,0
"som",1875,0,0,0
"som",1876,0,0,0
"som",1877,0,0,0
"som",1878,0,0,0
"som",1879,0,0,0
"som",1880,0,0,0
"som",1881,0,0,0
"som",1882,0,0,0
"som",1883,0,0,0
"som",1884,0,0,0
"som",1885,0,0,0
"som",1886,0,0,0
"som",1887,0,0,0
"som",1888,0,0,0
"som",1889,0,0,0
"som",1890,0,0,0
"som",1891,0,0,0
"som",1892,0,0,0
"som",1893,0,0,0
"som",1894,0,0,0
"som",1895,0,0,0
"som",1896,0,0,0
"som",1897,0,0,0
"som",1898,0,0,0
"som",1899,0,0,0
"som",1900,0,0,0
"som",1901,0,0,0
"som",1902,0,0,0
"som",1903,0,0,0
"som",1904,0,0,0
"som",1905,0,0,0
"som",1906,0,0,0
"som",1907,0,0,0
"som",1908,0,0,0
"som",1909,0,0,0
"som",1910,0,0,0
"som",1911,0,0,0
"som",1912,0,0,0
"som",1913,0,0,0
"som",1914,0,0,0
"som",1915,0,0,0
"som",1916,0,0,0
"som",1917,0,0,0
"som",1918,0,0,0
"som",1919,0,0,0
"som",1920,0,0,0
"som",1921,0,0,0
"som",1922,0,0,0
"som",1923,0,0,0
"som",1924,0,0,0
"som",1925,0,0,0
"som",1926,0,0,0
"som",1927,0,0,0
"som",1928,0,0,0
